filepath,class,disk_yellow_ratio,disk_brown_ratio,disk_green_ratio,disk_dark_ratio,disk_dark_green_ratio,center_brown,center_yellow,center_green,border_yellow,ratio_brown_center_vs_yellow_border,edge_tight_mean,edge_loose_mean,edge_tight_std,log_laplacian_var,sat_mean,sat_std,sat_p25,sat_p75,val_mean,val_std,val_p25,val_p75,sat_x_val_mean,gray_mean,gray_std,gray_p10,gray_p90,v_mean,v_std,vhist_b0,vhist_b1,vhist_b2,vhist_b3,vhist_b4,vhist_b5,vhist_b6,vhist_b7
.\Stage1_Young_Bud\Young_Bud_186.jpg,Stage1_Young_Bud,0.132354736328125,0.077178955078125,0.735107421875,0.0971832275390625,0.1493682861328125,0.04065743944636678,0.15897731641676277,0.8649557862360631,0.17390988899368787,0.2337831729894869,39.06166076660156,56.46995544433594,91.84176693443098,5.304028726200688,0.49233245849609375,0.24324122071266174,0.2705882489681244,0.6901960968971252,0.5595511198043823,0.1850523054599762,0.4156862795352936,0.7098039388656616,0.25560349225997925,128.29164123535156,46.27073287963867,68.0,191.0,142.68553161621094,47.18833923339844,0.000141143798828125,0.001125335693359375,0.004426479339599609,0.006544589996337891,0.0071086883544921875,0.00620269775390625,0.004582405090332031,0.0011186599731445312
.\Stage1_Young_Bud\Young_Bud_187.jpg,Stage1_Young_Bud,0.1122894287109375,0.0694732666015625,0.7403106689453125,0.0829315185546875,0.1235809326171875,0.012687427912341407,0.11072664359861592,0.9117647058823529,0.1588006965101937,0.07989478822429949,37.8204345703125,56.396026611328125,90.63015802889454,5.273521750002045,0.4445000886917114,0.23413175344467163,0.24705882370471954,0.6117647290229797,0.5657077431678772,0.1810951977968216,0.4313725531101227,0.7098039388656616,0.23418472707271576,131.00302124023438,45.40104675292969,72.0,191.0,144.25547790527344,46.17927551269531,0.00016117095947265625,0.0010814666748046875,0.003604412078857422,0.007086753845214844,0.0070037841796875,0.006674766540527344,0.004588603973388672,0.001049041748046875
.\Stage1_Young_Bud\Young_Bud_188.jpg,Stage1_Young_Bud,0.148834228515625,0.076141357421875,0.71051025390625,0.0908355712890625,0.142303466796875,0.0593041138023837,0.1582083813917724,0.8164167627835448,0.19894072408038888,0.29809791825479476,37.71148681640625,57.07305908203125,90.52222323981891,5.324214036874839,0.4408833980560303,0.22410500049591064,0.2549019753932953,0.6078431606292725,0.5583906173706055,0.18590183556079865,0.4117647111415863,0.7098039388656616,0.22735783457756042,129.33399963378906,46.829341888427734,70.0,192.0,142.38961791992188,47.40496826171875,0.00011157989501953125,0.0011248588562011719,0.004478931427001953,0.007022857666015625,0.006459712982177734,0.006420612335205078,0.004431247711181641,0.0012001991271972656
.\Stage1_Young_Bud\Young_Bud_189.jpg,Stage1_Young_Bud,0.2122650146484375,0.0447998046875,0.7634735107421875,0.1383514404296875,0.15020751953125,0.06084198385236447,0.15263360246059207,0.8097846981930027,0.23886309221504753,0.25471381356721,34.26017761230469,55.07698059082031,86.96312736505647,5.380044330667248,0.42889124155044556,0.14320367574691772,0.32549020648002625,0.5137255191802979,0.5531696081161499,0.19713424146175385,0.3960784375667572,0.7098039388656616,0.22496894001960754,127.87445068359375,47.68958282470703,63.0,193.0,141.05824279785156,50.269229888916016,9.584426879882812e-05,0.002028942108154297,0.004712581634521484,0.0057353973388671875,0.006421089172363281,0.006493091583251953,0.0046062469482421875,0.0011568069458007812
.\Stage1_Young_Bud\Young_Bud_19.jpg,Stage1_Young_Bud,0.046966552734375,0.0003662109375,0.97747802734375,0.0780792236328125,0.15234375,0.0,0.08294886582083814,0.9963475586312956,0.040321410433142274,0.0,41.828155517578125,63.34922790527344,94.4276710661643,5.9110158632626355,0.6595953702926636,0.19122788310050964,0.4941176474094391,0.843137264251709,0.5760467052459717,0.17314939200878143,0.4627451002597809,0.6941176652908325,0.3635532557964325,127.42732238769531,41.709381103515625,72.0,182.0,146.89190673828125,44.15309143066406,0.00014591217041015625,0.0009813308715820312,0.0030961036682128906,0.005516529083251953,0.00880575180053711,0.007912635803222656,0.0036711692810058594,0.0011205673217773438
.\Stage1_Young_Bud\Young_Bud_190.jpg,Stage1_Young_Bud,0.06951904296875,0.0,0.94873046875,0.0437774658203125,0.0987091064453125,9.611687812379854e-05,0.0395040369088812,0.9771241830065359,0.07518319669157658,0.001278418635209907,33.314666748046875,56.18980407714844,85.93819290756895,5.603630270629443,0.6428932547569275,0.180268794298172,0.5058823823928833,0.8039215803146362,0.5860519409179688,0.1542339324951172,0.48235294222831726,0.6980392336845398,0.3634597659111023,129.77687072753906,37.599937438964844,83.0,179.0,149.4432373046875,39.32965087890625,7.152557373046875e-05,0.0005779266357421875,0.002040863037109375,0.006316184997558594,0.009097099304199219,0.008694648742675781,0.0038156509399414062,0.0006361007690429688
.\Stage1_Young_Bud\Young_Bud_191.jpg,Stage1_Young_Bud,0.257171630859375,0.0765838623046875,0.6581878662109375,0.1220703125,0.1548919677734375,0.11399461745482507,0.1787773933102653,0.8202614379084967,0.3193426685046797,0.35696532825780636,16.490020751953125,25.910110473632812,62.71390999888464,4.968579711464551,0.3852623403072357,0.1721370667219162,0.25882354378700256,0.4745098054409027,0.5514019727706909,0.1992579996585846,0.3960784375667572,0.7137255072593689,0.2005833387374878,128.95257568359375,49.073307037353516,66.0,200.0,140.60751342773438,50.810791015625,7.343292236328125e-05,0.0016956329345703125,0.0050868988037109375,0.006664276123046875,0.006373405456542969,0.005156993865966797,0.004364490509033203,0.001834869384765625
.\Stage1_Young_Bud\Young_Bud_192.jpg,Stage1_Young_Bud,0.1280364990234375,0.081390380859375,0.521942138671875,0.1361846923828125,0.147430419921875,0.041330257593233374,0.0922722029988466,0.7734525182622068,0.18439381847203076,0.2241400161659228,49.31053161621094,64.45426940917969,100.71075927556326,5.695967776445847,0.3212529420852661,0.20210807025432587,0.16470588743686676,0.43921568989753723,0.5436018705368042,0.2012757807970047,0.3921568691730499,0.7019608020782471,0.16531890630722046,128.3650360107422,49.32853317260742,64.0,197.0,138.61846923828125,51.32532501220703,0.0003132820129394531,0.001720428466796875,0.004946708679199219,0.006911277770996094,0.006182193756103516,0.005365848541259766,0.004302978515625,0.0015072822570800781
.\Stage1_Young_Bud\Young_Bud_193.jpg,Stage1_Young_Bud,0.1615142822265625,0.075347900390625,0.7465972900390625,0.139678955078125,0.15478515625,0.0,0.1447520184544406,0.9349288735101884,0.21390481027352537,0.0,38.01887512207031,52.25212097167969,90.8260881607281,5.014182870996953,0.521633505821228,0.2648487687110901,0.27450981736183167,0.7803921699523926,0.5532914400100708,0.20033636689186096,0.4000000059604645,0.7137255072593689,0.27099528908729553,127.11871337890625,49.25127029418945,59.0,193.0,141.0893096923828,51.08576965332031,0.00017690658569335938,0.0023093223571777344,0.004342079162597656,0.005714893341064453,0.006236553192138672,0.0065517425537109375,0.004658222198486328,0.0012602806091308594
.\Stage1_Young_Bud\Young_Bud_194.jpg,Stage1_Young_Bud,0.0954437255859375,0.0130462646484375,0.914886474609375,0.0529022216796875,0.0979766845703125,0.0038446751249519417,0.041330257593233374,0.9778931180315263,0.1060726982514692,0.036245319889171394,34.21348571777344,59.81231689453125,86.9130384526507,5.57414483427581,0.5953642129898071,0.17649777233600616,0.45490196347236633,0.7372549176216125,0.5773106813430786,0.1528528332710266,0.47843137383461,0.6823529601097107,0.3323938846588135,129.0100860595703,36.976436614990234,80.0,177.0,147.21421813964844,38.97747039794922,8.7738037109375e-05,0.0006504058837890625,0.002472400665283203,0.005951881408691406,0.009509086608886719,0.008719444274902344,0.003402233123779297,0.00045680999755859375
.\Stage1_Young_Bud\Young_Bud_195.jpg,Stage1_Young_Bud,0.1497344970703125,0.11614990234375,0.545623779296875,0.2335968017578125,0.2176971435546875,0.05065359477124183,0.10121107266435986,0.7797962322183776,0.21934629616193863,0.23092874021043572,47.17826843261719,63.415374755859375,99.01853078094675,5.574469117502838,0.37521594762802124,0.23706603050231934,0.1921568661928177,0.5215686559677124,0.4688640832901001,0.19306223094463348,0.32156863808631897,0.6196078658103943,0.1630067229270935,109.44491577148438,47.274192810058594,49.0,176.0,119.56033325195312,49.230873107910156,0.0006132125854492188,0.0035991668701171875,0.006744861602783203,0.007054328918457031,0.005738735198974609,0.004897594451904297,0.0022258758544921875,0.0003762245178222656
.\Stage1_Young_Bud\Young_Bud_196.jpg,Stage1_Young_Bud,0.092559814453125,0.0020599365234375,0.672210693359375,0.157928466796875,0.218475341796875,9.611687812379854e-05,0.10399846212995002,0.8028642829680892,0.09060074004208082,0.0010608723196613682,41.750335693359375,51.5789794921875,94.35700859659786,5.6153572018417135,0.46269717812538147,0.2512331008911133,0.15294118225574493,0.6627451181411743,0.5800246000289917,0.23325668275356293,0.4117647111415863,0.7686274647712708,0.2308342307806015,132.46563720703125,56.49354934692383,50.0,210.0,147.90626525878906,59.48045349121094,0.0005092620849609375,0.0030078887939453125,0.0031137466430664062,0.004782676696777344,0.0057830810546875,0.005597591400146484,0.003991127014160156,0.004464626312255859
.\Stage1_Young_Bud\Young_Bud_197.jpg,Stage1_Young_Bud,0.040863037109375,7.62939453125e-05,0.972259521484375,0.042816162109375,0.0877227783203125,0.00038446751249519417,0.06757016532103037,0.9896193771626297,0.035913806863527534,0.010704986217972159,41.69197082519531,67.41142272949219,94.30393485499886,5.969418728839132,0.6265357732772827,0.1985921710729599,0.4588235318660736,0.8274509906768799,0.6174972057342529,0.15502654016017914,0.5254902243614197,0.7176470756530762,0.3717942237854004,137.23138427734375,37.866661071777344,87.0,185.0,157.4617919921875,39.53176498413086,4.673004150390625e-05,0.0005631446838378906,0.0018410682678222656,0.003962993621826172,0.008482933044433594,0.010766029357910156,0.0044403076171875,0.0011467933654785156
.\Stage1_Young_Bud\Young_Bud_198.jpg,Stage1_Young_Bud,0.1352996826171875,0.0783843994140625,0.7341461181640625,0.097625732421875,0.1461944580078125,0.07631680123029604,0.16243752402921954,0.8184352172241446,0.18183632010447653,0.4196982290898668,40.209503173828125,57.90962219238281,92.93341252660466,5.4142912263745515,0.4731117784976959,0.23237645626068115,0.26274511218070984,0.6470588445663452,0.5554341077804565,0.1849915087223053,0.4117647111415863,0.7058823704719543,0.2432115525007248,127.84323120117188,46.3852424621582,68.0,190.0,141.6356964111328,47.17283248901367,0.00014925003051757812,0.0010900497436523438,0.004602909088134766,0.007060527801513672,0.006514549255371094,0.006239414215087891,0.004614353179931641,0.0009789466857910156
.\Stage1_Young_Bud\Young_Bud_199.jpg,Stage1_Young_Bud,0.1677398681640625,0.067657470703125,0.69073486328125,0.1045684814453125,0.153961181640625,0.03748558246828143,0.12927720107650903,0.8817762399077278,0.2303380976565334,0.1627408583677682,41.236724853515625,58.014678955078125,93.88768482075767,5.40080483956432,0.44123393297195435,0.23702967166900635,0.24705882370471954,0.6078431606292725,0.5623348951339722,0.19531947374343872,0.40784314274787903,0.729411780834198,0.22680553793907166,130.7627716064453,48.99613952636719,67.0,196.0,143.39540100097656,49.80646514892578,0.00016307830810546875,0.0013680458068847656,0.004592418670654297,0.006504058837890625,0.006209373474121094,0.005787849426269531,0.005188465118408203,0.0014367103576660156
.\Stage1_Young_Bud\Young_Bud_2.jpg,Stage1_Young_Bud,0.148406982421875,0.0763702392578125,0.711669921875,0.0904541015625,0.1422882080078125,0.0592079969242599,0.15859284890426759,0.8184352172241446,0.19734455488645433,0.30002194353111267,37.99163818359375,55.70343017578125,90.79924649986533,5.325109709425063,0.4408201575279236,0.22403894364833832,0.2549019753932953,0.6078431606292725,0.557977557182312,0.18551628291606903,0.4117647111415863,0.7098039388656616,0.22713026404380798,129.23773193359375,46.739662170410156,70.0,192.0,142.28427124023438,47.30664825439453,0.00011444091796875,0.0011305809020996094,0.004435539245605469,0.007084846496582031,0.006455898284912109,0.006449222564697266,0.004414081573486328,0.0011653900146484375
.\Stage1_Young_Bud\Young_Bud_20.jpg,Stage1_Young_Bud,0.0958404541015625,0.0027923583984375,0.9304351806640625,0.025054931640625,0.0574798583984375,0.0002883506343713956,0.09630911188004614,0.960399846212995,0.09678589566857723,0.002979232181996838,37.31071472167969,65.12351989746094,90.1229317154394,5.773843626435212,0.58342045545578,0.18846304714679718,0.4313725531101227,0.7411764860153198,0.6419564485549927,0.15045352280139923,0.5490196347236633,0.7450980544090271,0.3620755672454834,144.9729461669922,37.03007888793945,95.0,191.0,163.69888305664062,38.36565017700195,1.2874603271484375e-05,0.0003428459167480469,0.0013055801391601562,0.0038299560546875,0.007415771484375,0.010827064514160156,0.006131172180175781,0.001384735107421875
.\Stage1_Young_Bud\Young_Bud_200.jpg,Stage1_Young_Bud,0.065216064453125,0.0081939697265625,0.9446868896484375,0.0578460693359375,0.108551025390625,0.0025951557093425604,0.03104575163398693,0.9849096501345637,0.07215410288035987,0.03596635034455677,36.26014709472656,65.54374694824219,89.05918954169786,5.720114183707775,0.6265044212341309,0.18354769051074982,0.48235294222831726,0.7960784435272217,0.5803279280662537,0.15525087714195251,0.48627451062202454,0.686274528503418,0.3513364791870117,128.7152557373047,37.433448791503906,78.0,176.0,147.98361206054688,39.58897399902344,8.678436279296875e-05,0.00077056884765625,0.0024166107177734375,0.005354881286621094,0.009773731231689453,0.008962154388427734,0.003261089324951172,0.0006241798400878906
.\Stage1_Young_Bud\Young_Bud_201.jpg,Stage1_Young_Bud,0.2131195068359375,0.0977630615234375,0.656951904296875,0.1754608154296875,0.19970703125,0.06862745098039216,0.1255286428296809,0.8314109957708573,0.26926286004498295,0.2548706349560886,32.66487121582031,54.86297607421875,85.22058641248636,5.121533639781033,0.46871936321258545,0.2369230091571808,0.2705882489681244,0.6392157077789307,0.48829495906829834,0.17010925710201263,0.3529411852359772,0.6313725709915161,0.21240633726119995,112.11766052246094,42.3117561340332,58.0,169.0,124.51521301269531,43.37786102294922,0.00012922286987304688,0.0022525787353515625,0.006848812103271484,0.007449150085449219,0.006527423858642578,0.0061702728271484375,0.0018267631530761719,4.57763671875e-05
.\Stage1_Young_Bud\Young_Bud_202.jpg,Stage1_Young_Bud,0.2881317138671875,0.068389892578125,0.704132080078125,0.1364593505859375,0.1747283935546875,0.008938869665513265,0.12139561707035755,0.936562860438293,0.3421243560908365,0.026127469088084592,17.50946044921875,25.793380737304688,64.48512393822334,4.982118895234864,0.4487551152706146,0.16292434930801392,0.3333333432674408,0.5372549295425415,0.5423280000686646,0.1994575411081314,0.3764705955982208,0.7058823704719543,0.23018769919872284,125.23927307128906,48.545921325683594,64.0,194.0,138.29364013671875,50.861671447753906,0.00011539459228515625,0.0016264915466308594,0.005893707275390625,0.006503582000732422,0.005545139312744141,0.005930423736572266,0.004128932952880859,0.0015063285827636719
.\Stage1_Young_Bud\Young_Bud_203.jpg,Stage1_Young_Bud,0.18896484375,0.0746917724609375,0.6600494384765625,0.1316680908203125,0.1825714111328125,0.00019223375624759708,0.16041906958861976,0.8701460976547482,0.26093738663571064,0.0007367017123316919,38.621978759765625,53.91746520996094,91.41634066413098,5.3657254850419065,0.4306641221046448,0.23671089112758636,0.23137255012989044,0.6196078658103943,0.5379205346107483,0.20306040346622467,0.37254902720451355,0.7098039388656616,0.21169623732566833,125.66044616699219,50.489593505859375,63.0,197.0,137.16973876953125,51.78040313720703,0.00024271011352539062,0.0017423629760742188,0.005858421325683594,0.006819248199462891,0.005532741546630859,0.004962444305419922,0.0046901702880859375,0.0014019012451171875
.\Stage1_Young_Bud\Young_Bud_204.jpg,Stage1_Young_Bud,0.13525390625,0.077911376953125,0.73504638671875,0.09716796875,0.145538330078125,0.07679738562091504,0.16272587466359092,0.8199730872741253,0.18167307552782413,0.4227206628011887,40.380706787109375,57.3687744140625,93.09392434571866,5.421616218929972,0.47304457426071167,0.23161299526691437,0.26274511218070984,0.6470588445663452,0.5560551881790161,0.1852663904428482,0.4117647111415863,0.7058823704719543,0.2435968816280365,127.98233032226562,46.43389892578125,68.0,191.0,141.7940673828125,47.24292755126953,0.00013828277587890625,0.0010967254638671875,0.004586219787597656,0.007052898406982422,0.0065212249755859375,0.006228923797607422,0.004609584808349609,0.0010161399841308594
.\Stage1_Young_Bud\Young_Bud_205.jpg,Stage1_Young_Bud,0.0956573486328125,0.0132293701171875,0.91534423828125,0.052398681640625,0.0988616943359375,0.004133025759323337,0.04046520569011919,0.9778931180315263,0.10654429369513169,0.038791255962460074,34.55589294433594,58.808441162109375,87.27910954876464,5.577092423712582,0.5953948497772217,0.17644700407981873,0.45490196347236633,0.7372549176216125,0.5766527056694031,0.15276096761226654,0.47843137383461,0.6823529601097107,0.3320448696613312,128.8592529296875,36.942108154296875,80.0,177.0,147.04644775390625,38.95404815673828,8.96453857421875e-05,0.0006694793701171875,0.0024728775024414062,0.0059680938720703125,0.00950479507446289,0.008715629577636719,0.0033893585205078125,0.0004401206970214844
.\Stage1_Young_Bud\Young_Bud_206.jpg,Stage1_Young_Bud,0.1214599609375,0.01934814453125,0.88238525390625,0.076568603515625,0.130462646484375,0.009611687812379853,0.04315647827758554,0.972798923490965,0.13674454037582529,0.07028885758148692,39.31846618652344,63.36479187011719,92.08836568374254,5.617204580496363,0.5600712895393372,0.17673440277576447,0.42352941632270813,0.6941176652908325,0.571462869644165,0.16889266669750214,0.45490196347236633,0.6941176652908325,0.30821192264556885,128.35000610351562,40.671390533447266,73.0,181.0,145.72303771972656,43.067630767822266,8.630752563476562e-05,0.0009427070617675781,0.003306865692138672,0.006099700927734375,0.008051395416259766,0.008188247680664062,0.0038399696350097656,0.0007348060607910156
.\Stage1_Young_Bud\Young_Bud_207.jpg,Stage1_Young_Bud,0.1025390625,0.010589599609375,0.9073028564453125,0.06182861328125,0.09747314453125,0.004901960784313725,0.035659361783929255,0.9706843521722415,0.11515997968511935,0.042566160844732186,39.92546081542969,64.97177124023438,92.6657978253582,5.7572106761499295,0.7793259620666504,0.19286710023880005,0.6313725709915161,0.9686274528503418,0.6037644147872925,0.17118094861507416,0.4941176474094391,0.7254902124404907,0.4557439982891083,128.17062377929688,40.217735290527344,74.0,180.0,153.95993041992188,43.65114212036133,0.00013971328735351562,0.0007944107055664062,0.0023679733276367188,0.00489044189453125,0.007777214050292969,0.009051322937011719,0.004949092864990234,0.0012798309326171875
.\Stage1_Young_Bud\Young_Bud_208.jpg,Stage1_Young_Bud,0.095428466796875,0.00286865234375,0.930267333984375,0.0248565673828125,0.0561676025390625,0.0002883506343713956,0.09419454056132257,0.9622260668973471,0.09658637451933541,0.0029853864007212657,37.034454345703125,65.41145324707031,89.8456178645922,5.772051021440974,0.583453893661499,0.18846751749515533,0.4313725531101227,0.7411764860153198,0.6426464319229126,0.15036366879940033,0.5490196347236633,0.7450980544090271,0.36258456110954285,145.12525939941406,37.01632308959961,96.0,191.0,163.8748321533203,38.342735290527344,1.239776611328125e-05,0.000335693359375,0.0012850761413574219,0.0038247108459472656,0.00743865966796875,0.010808944702148438,0.00614166259765625,0.0014028549194335938
.\Stage1_Young_Bud\Young_Bud_209.jpg,Stage1_Young_Bud,0.1451263427734375,0.0075836181640625,0.8166961669921875,0.0697784423828125,0.13287353515625,0.03863898500576701,0.3681276432141484,0.6828143021914648,0.1072516868606254,0.36026123108671654,24.314804077148438,45.73081970214844,74.89369360875946,5.304222101037691,0.40513768792152405,0.17344354093074799,0.27843138575553894,0.5176470875740051,0.5761718153953552,0.1668933779001236,0.4627451002597809,0.6901960968971252,0.22153759002685547,133.3652801513672,41.46049880981445,78.0,188.0,146.92381286621094,42.55781173706055,3.0517578125e-05,0.0009250640869140625,0.0030875205993652344,0.005667209625244141,0.00918436050415039,0.00769805908203125,0.0036706924438476562,0.0009865760803222656
.\Stage1_Young_Bud\Young_Bud_21.jpg,Stage1_Young_Bud,0.1331329345703125,0.069549560546875,0.7181243896484375,0.0946197509765625,0.143157958984375,0.0592079969242599,0.12120338331410996,0.8521722414455979,0.1847747224842197,0.32043168944619554,40.404052734375,57.00691223144531,93.11576649474281,5.419782051920657,0.46082115173339844,0.2361040860414505,0.24705882370471954,0.6392157077789307,0.5595096349716187,0.18532554805278778,0.41960784792900085,0.7137255072593689,0.23690085113048553,129.29052734375,46.71506118774414,68.0,192.0,142.67495727539062,47.25801467895508,0.00016307830810546875,0.0010242462158203125,0.004414558410644531,0.00691986083984375,0.006810188293457031,0.006171226501464844,0.004656791687011719,0.0010900497436523438
.\Stage1_Young_Bud\Young_Bud_210.jpg,Stage1_Young_Bud,0.1972503662109375,0.0673065185546875,0.61907958984375,0.1351318359375,0.1608734130859375,0.0,0.1502306805074971,0.860726643598616,0.26922658347239353,0.0,40.94879150390625,56.54388427734375,93.62231736004888,5.430548199305074,0.41459783911705017,0.2383245974779129,0.21960784494876862,0.6000000238418579,0.5488896369934082,0.20194895565509796,0.3843137323856354,0.7137255072593689,0.20857790112495422,128.5794219970703,50.184181213378906,63.0,197.0,139.96685791015625,51.49698257446289,0.0002307891845703125,0.0017342567443847656,0.005215167999267578,0.006243228912353516,0.006003856658935547,0.005616188049316406,0.004853725433349609,0.0013527870178222656
.\Stage1_Young_Bud\Young_Bud_211.jpg,Stage1_Young_Bud,0.16326904296875,0.0755615234375,0.647491455078125,0.1063232421875,0.145416259765625,0.0593041138023837,0.12245290272971934,0.8208381391772396,0.2303380976565334,0.2574643836228538,39.41963195800781,59.31427001953125,92.18513310500344,5.423358211967654,0.3937563896179199,0.2075738161802292,0.2235294133424759,0.5372549295425415,0.560178816318512,0.1933719962835312,0.40784314274787903,0.7215686440467834,0.20295998454093933,130.9944305419922,48.4133186340332,69.0,196.0,142.84559631347656,49.30985641479492,0.00011205673217773438,0.0013265609741210938,0.00469207763671875,0.006537437438964844,0.006425380706787109,0.005779743194580078,0.005156040191650391,0.001220703125
.\Stage1_Young_Bud\Young_Bud_212.jpg,Stage1_Young_Bud,0.118255615234375,0.0776519775390625,0.75982666015625,0.096588134765625,0.1220703125,0.007112648981161092,0.1179354094579008,0.9390618992695118,0.1641514909671334,0.043329522075819034,38.909912109375,56.70341491699219,91.69539970757168,5.217687661529448,0.4566073417663574,0.24295298755168915,0.2549019753932953,0.6392157077789307,0.5713555812835693,0.18961159884929657,0.41960784792900085,0.7215686440467834,0.24587781727313995,132.10198974609375,46.93532180786133,70.0,193.0,145.6956787109375,48.350955963134766,0.00014066696166992188,0.0012707710266113281,0.004269123077392578,0.005869388580322266,0.006088733673095703,0.007462024688720703,0.004953861236572266,0.0011954307556152344
.\Stage1_Young_Bud\Young_Bud_213.jpg,Stage1_Young_Bud,0.1342315673828125,0.0657501220703125,0.7778778076171875,0.1083526611328125,0.1240692138671875,0.00019223375624759708,0.13427527873894657,0.9438677431757017,0.17423637814699267,0.0011032865524722374,37.24845886230469,54.668426513671875,90.0605869527336,5.13225064905857,0.4880583882331848,0.25410568714141846,0.2666666805744171,0.7098039388656616,0.5718963146209717,0.1945609301328659,0.42352941632270813,0.7254902124404907,0.2629648447036743,132.01759338378906,47.958316802978516,66.0,194.0,145.83355712890625,49.613037109375,0.00021314620971679688,0.0016813278198242188,0.0035982131958007812,0.005820274353027344,0.006173610687255859,0.007393360137939453,0.005087852478027344,0.0012822151184082031
.\Stage1_Young_Bud\Young_Bud_214.jpg,Stage1_Young_Bud,0.156646728515625,0.0433502197265625,0.8138580322265625,0.1651458740234375,0.2083740234375,0.01643598615916955,0.1246635909265667,0.9044598231449442,0.17579627076833781,0.09349397796299448,31.419754028320312,44.83978271484375,83.81429671614222,4.729731691733126,0.5075765252113342,0.2039252668619156,0.32549020648002625,0.6784313917160034,0.5453774929046631,0.2114259898662567,0.3803921639919281,0.7098039388656616,0.255769282579422,123.70632934570312,51.659706115722656,54.0,194.0,139.07125854492188,53.91362380981445,0.0003046989440917969,0.002716064453125,0.004515171051025391,0.005652427673339844,0.006122112274169922,0.005822181701660156,0.0043964385986328125,0.0017209053039550781
.\Stage1_Young_Bud\Young_Bud_215.jpg,Stage1_Young_Bud,0.1477508544921875,0.034698486328125,0.8183441162109375,0.1642608642578125,0.2106781005859375,0.006535947712418301,0.0656478277585544,0.9412725874663591,0.17969600232170063,0.036372046433570386,32.77381896972656,47.05375671386719,85.34166993573459,4.926647122877312,0.49482813477516174,0.19747942686080933,0.3176470696926117,0.6627451181411743,0.5485161542892456,0.2127659171819687,0.3843137323856354,0.7176470756530762,0.25159022212028503,124.74833679199219,52.03836441040039,53.0,195.0,139.87159729003906,54.255306243896484,0.0003428459167480469,0.002799510955810547,0.0042629241943359375,0.005445957183837891,0.006000041961669922,0.006165027618408203,0.004599571228027344,0.0016341209411621094
.\Stage1_Young_Bud\Young_Bud_216.jpg,Stage1_Young_Bud,0.0958404541015625,0.0027923583984375,0.9304351806640625,0.025054931640625,0.0574798583984375,0.0002883506343713956,0.09630911188004614,0.960399846212995,0.09678589566857723,0.002979232181996838,37.31071472167969,65.12351989746094,90.1229317154394,5.773843626435212,0.58342045545578,0.18846304714679718,0.4313725531101227,0.7411764860153198,0.6419564485549927,0.15045352280139923,0.5490196347236633,0.7450980544090271,0.3620755672454834,144.9729461669922,37.03007888793945,95.0,191.0,163.69888305664062,38.36565017700195,1.2874603271484375e-05,0.0003428459167480469,0.0013055801391601562,0.0038299560546875,0.007415771484375,0.010827064514160156,0.006131172180175781,0.001384735107421875
.\Stage1_Young_Bud\Young_Bud_217.jpg,Stage1_Young_Bud,0.215850830078125,0.026275634765625,0.7617034912109375,0.0910186767578125,0.149566650390625,0.15561322568242983,0.5713187235678585,0.47654748173779315,0.15738591017920628,0.9887304192276418,22.373199462890625,35.478057861328125,72.14295397910193,5.017111019738873,0.4002034068107605,0.18561874330043793,0.26274511218070984,0.5137255191802979,0.5671964883804321,0.1802903264760971,0.43529412150382996,0.7019608020782471,0.21686747670173645,131.97808837890625,44.59424591064453,72.0,190.0,144.63511657714844,45.97403335571289,5.1021575927734375e-05,0.0010313987731933594,0.004225254058837891,0.005963325500488281,0.007559299468994141,0.0072345733642578125,0.003952980041503906,0.001232147216796875
.\Stage1_Young_Bud\Young_Bud_218.jpg,Stage1_Young_Bud,0.169830322265625,0.010650634765625,0.8318939208984375,0.089599609375,0.146240234375,0.034505959246443674,0.30142252979623224,0.7598039215686274,0.14742799100341,0.23405138305291365,26.19415283203125,46.81640625,77.41689305041993,5.393922501120149,0.4600178003311157,0.17786966264247894,0.3333333432674408,0.5764706134796143,0.5564665198326111,0.17021548748016357,0.4470588266849518,0.6705882549285889,0.2462163269519806,127.40742492675781,41.91398620605469,72.0,184.0,141.89895629882812,43.40494918823242,7.82012939453125e-05,0.0010862350463867188,0.0036306381225585938,0.006100177764892578,0.010102272033691406,0.006046295166015625,0.0030918121337890625,0.0011143684387207031
.\Stage1_Young_Bud\Young_Bud_219.jpg,Stage1_Young_Bud,0.0969085693359375,0.0872802734375,0.560791015625,0.2201995849609375,0.236114501953125,0.019992310649750097,0.10890042291426374,0.8386197616301423,0.1410795908002612,0.14170844151095718,34.52476501464844,53.55949401855469,87.245949358229,5.307770206208264,0.3256540894508362,0.20423831045627594,0.16470588743686676,0.4627451002597809,0.4765968918800354,0.18828943371772766,0.3294117748737335,0.6313725709915161,0.1349291354417801,113.88453674316406,47.61052322387695,50.0,180.0,121.53219604492188,48.0138053894043,0.00030040740966796875,0.0038666725158691406,0.006112098693847656,0.007211208343505859,0.0057315826416015625,0.0054779052734375,0.0023584365844726562,0.00019168853759765625
